Name; IDay; IHour; IMinute; IDate; FDay; FHour; FMinute; FDate; Movie; Alocated Hour; Was Alocated; Alocated Room
Client409;4;17;24;6804;4;20;46;7006;Fim Da Inocencia;;nao;
Client396;6;18;30;9750;6;19;45;9825;Fim Da Inocencia;;nao;
Client416;5;18;19;8299;5;21;43;8503;Fim Da Inocencia;;nao;
Client418;6;17;55;9715;6;21;10;9910;Fim Da Inocencia;;nao;
Client420;4;16;34;6754;4;20;17;6977;Fim Da Inocencia;;nao;
Client423;4;21;6;7026;4;22;1;7081;Fim Da Inocencia;;nao;
Client425;5;16;54;8214;5;20;36;8436;Fim Da Inocencia;;nao;
Client426;4;18;22;6862;4;20;23;6983;Fim Da Inocencia;;nao;
Client413;4;17;48;6828;4;21;27;7047;Fim Da Inocencia;;nao;
Client429;4;17;37;6817;4;20;26;6986;Fim Da Inocencia;;nao;
Client430;5;18;2;8282;5;20;44;8444;Fim Da Inocencia;;nao;
Client435;5;16;42;8202;5;21;34;8494;Fim Da Inocencia;;nao;
Client443;4;16;49;6769;4;20;42;7002;Fim Da Inocencia;;nao;
Client445;4;17;18;6798;4;21;30;7050;Fim Da Inocencia;;nao;
Client450;5;19;21;8361;5;21;37;8497;Fim Da Inocencia;;nao;
Client453;4;19;21;6921;4;22;33;7113;Fim Da Inocencia;;nao;
Client452;6;19;43;9823;6;20;39;9879;Fim Da Inocencia;;nao;
Client454;6;16;46;9646;6;21;20;9920;Fim Da Inocencia;;nao;
Client451;4;17;24;6804;4;20;20;6980;Fim Da Inocencia;;nao;
Client447;2;17;40;3940;2;21;20;4160;Fim Da Inocencia;;nao;
Client462;6;16;50;9650;6;21;48;9948;Fim Da Inocencia;;nao;
Client463;6;18;50;9770;6;20;48;9888;Fim Da Inocencia;;nao;
Client469;4;17;13;6793;4;20;54;7014;Fim Da Inocencia;;nao;
Client472;4;18;41;6881;4;20;24;6984;Fim Da Inocencia;;nao;
Client475;2;18;50;4010;2;21;6;4146;Fim Da Inocencia;;nao;
Client476;1;20;52;2692;1;22;2;2762;Fim Da Inocencia;;nao;
Client481;5;16;42;8202;5;20;27;8427;Fim Da Inocencia;;nao;
Client487;6;16;48;9648;6;19;53;9833;Fim Da Inocencia;;nao;
Client490;4;16;38;6758;4;21;35;7055;Fim Da Inocencia;;nao;
Client491;6;17;15;9675;6;20;35;9875;Fim Da Inocencia;;nao;
Client494;5;18;14;8294;5;21;43;8503;Fim Da Inocencia;;nao;
Client495;5;17;5;8225;5;20;55;8455;Fim Da Inocencia;;nao;
Client496;6;17;35;9695;6;20;31;9871;Fim Da Inocencia;;nao;
Client500;6;16;51;9651;6;21;22;9922;Fim Da Inocencia;;nao;
Client497;2;19;51;4071;2;20;59;4139;Fim Da Inocencia;;nao;
Client504;4;18;58;6898;4;22;23;7103;Fim Da Inocencia;;nao;
Client505;4;17;55;6835;4;21;11;7031;Fim Da Inocencia;;nao;
Client508;5;17;38;8258;5;22;18;8538;Fim Da Inocencia;;nao;
Client510;6;17;24;9684;6;21;20;9920;Fim Da Inocencia;;nao;
Client514;4;17;33;6813;4;20;36;6996;Fim Da Inocencia;;nao;
Client515;5;18;55;8335;5;21;27;8487;Fim Da Inocencia;;nao;
Client518;6;16;58;9658;6;21;30;9930;Fim Da Inocencia;;nao;
Client522;3;20;39;5559;3;21;7;5587;Fim Da Inocencia;;nao;
Client523;6;17;18;9678;6;21;1;9901;Fim Da Inocencia;;nao;
Client526;5;17;8;8228;5;20;37;8437;Fim Da Inocencia;;nao;
Client529;4;17;17;6797;4;21;7;7027;Fim Da Inocencia;;nao;
Client530;4;18;10;6850;4;21;48;7068;Fim Da Inocencia;;nao;
Client534;6;16;56;9656;6;20;44;9884;Fim Da Inocencia;;nao;
Client539;4;17;3;6783;4;20;22;6982;Fim Da Inocencia;;nao;
Client538;2;19;43;4063;2;21;18;4158;Fim Da Inocencia;;nao;
Client541;6;18;31;9751;6;21;50;9950;Fim Da Inocencia;;nao;
Client542;5;18;23;8303;5;21;40;8500;Fim Da Inocencia;;nao;
Client544;4;16;49;6769;4;20;38;6998;Fim Da Inocencia;;nao;
Client548;4;18;47;6887;4;22;35;7115;Fim Da Inocencia;;nao;
Client557;5;17;16;8236;5;20;5;8405;Fim Da Inocencia;;nao;
Client560;4;16;41;6761;4;20;26;6986;Fim Da Inocencia;;nao;
Client563;5;17;11;8231;5;21;3;8463;Fim Da Inocencia;;nao;
Client559;5;17;21;8241;5;21;50;8510;Fim Da Inocencia;;nao;
Client566;4;16;24;6744;4;19;53;6953;Fim Da Inocencia;;nao;
Client571;6;17;54;9714;6;21;46;9946;Fim Da Inocencia;;nao;
Client576;5;17;57;8277;5;21;27;8487;Fim Da Inocencia;;nao;
Client577;5;18;26;8306;5;21;43;8503;Fim Da Inocencia;;nao;
Client578;5;19;0;8340;5;21;32;8492;Fim Da Inocencia;;nao;
Client582;4;17;41;6821;4;22;40;7120;Fim Da Inocencia;;nao;
Client533;4;17;22;6802;4;20;53;7013;Fim Da Inocencia;;nao;
Client572;6;17;52;9712;6;21;45;9945;Fim Da Inocencia;;nao;
Client574;5;17;36;8256;5;20;14;8414;Fim Da Inocencia;;nao;
Client584;5;17;16;8236;5;21;40;8500;Fim Da Inocencia;;nao;
Client585;4;17;17;6797;4;21;5;7025;Fim Da Inocencia;;nao;
Client587;4;19;40;6940;4;22;16;7096;Fim Da Inocencia;;nao;
Client588;6;17;47;9707;6;21;12;9912;Fim Da Inocencia;;nao;
Client589;6;17;1;9661;6;20;39;9879;Fim Da Inocencia;;nao;
Client591;4;17;18;6798;4;21;20;7040;Fim Da Inocencia;;nao;
Client593;5;16;15;8175;5;20;53;8453;Fim Da Inocencia;;nao;
Client594;4;17;30;6810;4;21;38;7058;Fim Da Inocencia;;nao;
Client597;4;18;4;6844;4;22;6;7086;Fim Da Inocencia;;nao;
Client895;4;21;33;7053;4;21;36;7056;Jonhy English;;nao;
Client315;4;18;21;6861;4;21;26;7046;Fim Da Inocencia;;nao;
Client317;4;18;33;6873;4;20;51;7011;Fim Da Inocencia;;nao;
Client314;4;17;25;6805;4;19;55;6955;Fim Da Inocencia;;nao;
Client320;4;16;52;6772;4;20;50;7010;Fim Da Inocencia;;nao;
Client323;4;16;23;6743;4;20;40;7000;Fim Da Inocencia;;nao;
Client334;4;18;56;6896;4;21;22;7042;Fim Da Inocencia;;nao;
Client342;4;16;48;6768;4;21;20;7040;Fim Da Inocencia;;nao;
Client343;4;20;3;6963;4;20;46;7006;Fim Da Inocencia;;nao;
Client346;4;19;25;6925;4;21;33;7053;Fim Da Inocencia;;nao;
Client362;4;16;50;6770;4;19;43;6943;Fim Da Inocencia;;nao;
Client376;4;17;7;6787;4;20;47;7007;Fim Da Inocencia;;nao;
Client377;4;17;15;6795;4;20;18;6978;Fim Da Inocencia;;nao;
Client382;4;17;16;6796;4;19;57;6957;Fim Da Inocencia;;nao;
Client385;4;16;17;6737;4;19;38;6938;Fim Da Inocencia;;nao;
Client391;4;16;31;6751;4;19;12;6912;Fim Da Inocencia;;nao;
Client403;4;20;29;6989;4;20;38;6998;Fim Da Inocencia;;nao;
Client411;4;16;59;6779;4;20;22;6982;Fim Da Inocencia;;nao;
Client414;4;20;27;6987;4;21;23;7043;Fim Da Inocencia;;nao;
Client433;4;18;25;6865;4;20;35;6995;Fim Da Inocencia;;nao;
Client434;4;16;42;6762;4;19;40;6940;Fim Da Inocencia;;nao;
Client448;4;16;37;6757;4;21;39;7059;Fim Da Inocencia;;nao;
Client464;4;17;52;6832;4;20;29;6989;Fim Da Inocencia;;nao;
Client455;4;17;35;6815;4;21;39;7059;Fim Da Inocencia;;nao;
Client478;4;16;12;6732;4;21;6;7026;Fim Da Inocencia;;nao;
Client484;4;16;30;6750;4;21;21;7041;Fim Da Inocencia;;nao;
Client486;4;16;17;6737;4;20;42;7002;Fim Da Inocencia;;nao;
Client513;4;17;59;6839;4;21;14;7034;Fim Da Inocencia;;nao;
Client542;4;17;49;6829;4;20;12;6972;Fim Da Inocencia;;nao;
Client543;4;18;1;6841;4;21;3;7023;Fim Da Inocencia;;nao;
Client569;4;16;48;6768;4;20;40;7000;Fim Da Inocencia;;nao;
Client572;4;17;4;6784;4;20;19;6979;Fim Da Inocencia;;nao;
Client584;4;17;11;6791;4;21;18;7038;Fim Da Inocencia;;nao;
Client591;4;17;18;6798;4;21;30;7050;Fim Da Inocencia;;nao;
Client590;4;17;23;6803;4;19;26;6926;Fim Da Inocencia;;nao;
Client586;4;16;47;6767;4;21;25;7045;Fim Da Inocencia;;nao;
Client598;4;17;45;6825;4;21;39;7059;Fim Da Inocencia;;nao;
Client602;2;18;50;4010;2;20;35;4115;Jonhy English;;nao;
Client604;4;15;55;6715;4;21;40;7060;Jonhy English;;nao;
Client605;5;17;14;8234;5;20;57;8457;Jonhy English;;nao;
Client610;6;19;25;9805;6;21;3;9903;Jonhy English;;nao;
Client611;6;17;4;9664;6;20;55;9895;Jonhy English;;nao;
Client614;6;20;4;9844;6;20;39;9879;Jonhy English;;nao;
Client615;4;16;3;6723;4;20;15;6975;Jonhy English;;nao;
Client617;4;18;2;6842;4;20;8;6968;Jonhy English;;nao;
Client618;4;15;6;6666;4;19;7;6907;Jonhy English;;nao;
Client626;6;15;13;9553;6;20;14;9854;Jonhy English;;nao;
Client629;4;18;7;6847;4;21;46;7066;Jonhy English;;nao;
Client630;5;17;2;8222;5;20;11;8411;Jonhy English;;nao;
Client632;5;16;12;8172;5;20;16;8416;Jonhy English;;nao;
Client636;5;16;34;8194;5;20;15;8415;Jonhy English;;nao;
Client637;4;18;59;6899;4;21;20;7040;Jonhy English;;nao;
Client638;6;16;16;9616;6;19;53;9833;Jonhy English;;nao;
Client640;3;19;58;5518;3;21;26;5606;Jonhy English;;nao;
Client621;6;16;11;9611;6;20;57;9897;Jonhy English;;nao;
Client628;5;17;22;8242;5;21;2;8462;Jonhy English;;nao;
Client631;5;17;52;8272;5;21;6;8466;Jonhy English;;nao;
Client643;6;15;2;9542;6;18;55;9775;Jonhy English;;nao;
Client645;6;18;4;9724;6;20;57;9897;Jonhy English;;nao;
Client648;4;17;0;6780;4;20;52;7012;Jonhy English;;nao;
Client644;4;16;6;6726;4;19;28;6928;Jonhy English;;nao;
Client650;4;15;35;6695;4;21;12;7032;Jonhy English;;nao;
Client651;5;16;42;8202;5;21;11;8471;Jonhy English;;nao;
Client653;6;19;45;9825;6;21;33;9933;Jonhy English;;nao;
Client657;4;17;4;6784;4;20;55;7015;Jonhy English;;nao;
Client659;4;16;38;6758;4;21;22;7042;Jonhy English;;nao;
Client663;5;18;24;8304;5;21;4;8464;Jonhy English;;nao;
Client673;5;19;5;8345;5;20;37;8437;Jonhy English;;nao;
Client674;5;16;13;8173;5;20;3;8403;Jonhy English;;nao;
Client675;5;15;52;8152;5;20;19;8419;Jonhy English;;nao;
Client688;5;17;3;8223;5;20;56;8456;Jonhy English;;nao;
Client693;4;16;53;6773;4;19;17;6917;Jonhy English;;nao;
Client696;6;16;28;9628;6;20;28;9868;Jonhy English;;nao;
Client698;6;18;27;9747;6;21;48;9948;Jonhy English;;nao;
Client702;4;17;45;6825;4;20;1;6961;Jonhy English;;nao;
Client700;4;15;36;6696;4;19;34;6934;Jonhy English;;nao;
Client706;4;14;54;6654;4;20;35;6995;Jonhy English;;nao;
Client709;6;16;1;9601;6;21;0;9900;Jonhy English;;nao;
Client708;5;17;40;8260;5;21;23;8483;Jonhy English;;nao;
Client710;6;15;56;9596;6;21;22;9922;Jonhy English;;nao;
Client699;5;17;25;8245;5;20;10;8410;Jonhy English;;nao;
Client716;5;17;25;8245;5;21;18;8478;Jonhy English;;nao;
Client715;4;17;22;6802;4;20;49;7009;Jonhy English;;nao;
Client717;4;16;57;6777;4;21;10;7030;Jonhy English;;nao;
Client722;4;17;44;6824;4;21;3;7023;Jonhy English;;nao;
Client705;5;18;44;8324;5;20;18;8418;Jonhy English;;nao;
Client724;5;19;34;8374;5;20;45;8445;Jonhy English;;nao;
Client725;5;16;43;8203;5;19;36;8376;Jonhy English;;nao;
Client726;4;16;40;6760;4;20;32;6992;Jonhy English;;nao;
Client729;4;16;33;6753;4;19;52;6952;Jonhy English;;nao;
Client728;4;15;28;6688;4;20;31;6991;Jonhy English;;nao;
Client732;5;19;2;8342;5;20;8;8408;Jonhy English;;nao;
Client734;5;16;40;8200;5;21;10;8470;Jonhy English;;nao;
Client736;5;16;35;8195;5;20;30;8430;Jonhy English;;nao;
Client737;6;15;5;9545;6;19;18;9798;Jonhy English;;nao;
Client738;4;17;11;6791;4;21;18;7038;Jonhy English;;nao;
Client740;6;16;18;9618;6;20;46;9886;Jonhy English;;nao;
Client742;6;16;28;9628;6;20;5;9845;Jonhy English;;nao;
Client744;5;15;53;8153;5;19;23;8363;Jonhy English;;nao;
Client748;4;18;56;6896;4;19;13;6913;Jonhy English;;nao;
Client752;5;20;35;8435;5;21;21;8481;Jonhy English;;nao;
Client753;6;16;20;9620;6;20;21;9861;Jonhy English;;nao;
Client758;4;18;50;6890;4;21;40;7060;Jonhy English;;nao;
Client762;5;17;19;8239;5;21;0;8460;Jonhy English;;nao;
Client763;6;16;34;9634;6;20;39;9879;Jonhy English;;nao;
Client765;5;16;56;8216;5;20;32;8432;Jonhy English;;nao;
Client766;5;16;51;8211;5;21;21;8481;Jonhy English;;nao;
Client767;6;18;31;9751;6;21;57;9957;Jonhy English;;nao;
Client776;4;17;27;6807;4;20;9;6969;Jonhy English;;nao;
Client780;6;16;10;9610;6;20;45;9885;Jonhy English;;nao;
Client781;5;18;15;8295;5;19;48;8388;Jonhy English;;nao;
Client782;4;16;51;6771;4;20;5;6965;Jonhy English;;nao;
Client783;5;18;26;8306;5;21;8;8468;Jonhy English;;nao;
Client789;6;17;35;9695;6;21;44;9944;Jonhy English;;nao;
Client791;4;18;2;6842;4;20;26;6986;Jonhy English;;nao;
Client792;4;18;59;6899;4;21;30;7050;Jonhy English;;nao;
Client798;4;16;32;6752;4;21;19;7039;Jonhy English;;nao;
Client799;5;17;43;8263;5;21;9;8469;Jonhy English;;nao;
Client803;4;17;18;6798;4;21;42;7062;Jonhy English;;nao;
Client807;4;17;10;6790;4;21;10;7030;Jonhy English;;nao;
Client808;6;17;26;9686;6;20;27;9867;Jonhy English;;nao;
Client814;6;19;2;9782;6;22;17;9977;Jonhy English;;nao;
Client815;6;17;11;9671;6;21;16;9916;Jonhy English;;nao;
Client827;5;18;33;8313;5;21;7;8467;Jonhy English;;nao;
Client828;5;17;37;8257;5;21;32;8492;Jonhy English;;nao;
Client829;5;16;46;8206;5;20;33;8433;Jonhy English;;nao;
Client834;5;16;53;8213;5;19;50;8390;Jonhy English;;nao;
Client836;4;16;21;6741;4;21;1;7021;Jonhy English;;nao;
Client838;6;15;47;9587;6;20;37;9877;Jonhy English;;nao;
Client842;4;16;18;6738;4;19;14;6914;Jonhy English;;nao;
Client843;4;18;7;6847;4;19;53;6953;Jonhy English;;nao;
Client846;4;17;26;6806;4;21;29;7049;Jonhy English;;nao;
Client848;4;16;29;6749;4;20;20;6980;Jonhy English;;nao;
Client852;4;16;41;6761;4;21;6;7026;Jonhy English;;nao;
Client855;5;17;13;8233;5;21;15;8475;Jonhy English;;nao;
Client856;6;16;0;9600;6;19;26;9806;Jonhy English;;nao;
Client861;5;17;25;8245;5;20;15;8415;Jonhy English;;nao;
Client865;5;16;46;8206;5;20;45;8445;Jonhy English;;nao;
Client866;4;16;51;6771;4;20;36;6996;Jonhy English;;nao;
Client868;4;15;50;6710;4;20;43;7003;Jonhy English;;nao;
Client870;6;17;6;9666;6;20;58;9898;Jonhy English;;nao;
Client872;6;17;54;9714;6;21;29;9929;Jonhy English;;nao;
Client874;6;18;25;9745;6;22;7;9967;Jonhy English;;nao;
Client876;4;15;21;6681;4;20;12;6972;Jonhy English;;nao;
Client877;4;16;52;6772;4;20;36;6996;Jonhy English;;nao;
Client881;6;17;28;9688;6;20;57;9897;Jonhy English;;nao;
Client883;4;21;13;7033;4;21;41;7061;Jonhy English;;nao;
Client898;3;20;13;5533;3;21;1;5581;Jonhy English;;nao;
Client882;4;15;10;6670;4;18;56;6896;Jonhy English;;nao;
Client600;6;17;52;9712;6;21;15;9915;Jonhy English;;nao;
Client601;4;16;54;6774;4;20;39;6999;Jonhy English;;nao;
Client604;6;17;39;9699;6;20;58;9898;Jonhy English;;nao;
Client606;4;16;26;6746;4;20;3;6963;Jonhy English;;nao;
Client608;4;15;25;6685;4;19;48;6948;Jonhy English;;nao;
Client609;5;15;21;8121;5;19;12;8352;Jonhy English;;nao;
Client611;5;18;34;8314;5;19;39;8379;Jonhy English;;nao;
Client620;6;18;40;9760;6;19;55;9835;Jonhy English;;nao;
Client623;4;15;57;6717;4;20;53;7013;Jonhy English;;nao;
Client615;5;18;17;8297;5;21;25;8485;Jonhy English;;nao;
Client619;5;16;58;8218;5;21;34;8494;Jonhy English;;nao;
Client618;4;17;46;6826;4;21;33;7053;Jonhy English;;nao;
Client631;5;19;38;8378;5;20;41;8441;Jonhy English;;nao;
Client624;6;15;24;9564;6;19;21;9801;Jonhy English;;nao;
Client625;5;17;23;8243;5;20;26;8426;Jonhy English;;nao;
Client630;6;16;14;9614;6;21;4;9904;Jonhy English;;nao;
Client639;6;18;32;9752;6;19;55;9835;Jonhy English;;nao;
Client633;5;15;3;8103;5;20;29;8429;Jonhy English;;nao;
Client641;6;15;56;9596;6;20;48;9888;Jonhy English;;nao;
Client646;4;16;13;6733;4;20;3;6963;Jonhy English;;nao;
Client621;5;16;15;8175;5;20;4;8404;Jonhy English;;nao;
Client643;4;16;14;6734;4;19;37;6937;Jonhy English;;nao;
Client651;4;17;57;6837;4;21;18;7038;Jonhy English;;nao;
Client661;4;16;44;6764;4;21;16;7036;Jonhy English;;nao;
Client665;6;16;48;9648;6;20;46;9886;Jonhy English;;nao;
Client669;5;15;51;8151;5;19;56;8396;Jonhy English;;nao;
Client671;6;15;47;9587;6;20;29;9869;Jonhy English;;nao;
Client677;4;17;25;6805;4;20;49;7009;Jonhy English;;nao;
Client678;3;18;26;5426;3;20;4;5524;Jonhy English;;nao;
Client681;4;16;22;6742;4;21;5;7025;Jonhy English;;nao;
Client682;4;17;0;6780;4;21;24;7044;Jonhy English;;nao;
Client683;4;17;15;6795;4;19;49;6949;Jonhy English;;nao;
Client696;1;15;54;2394;1;20;14;2654;Jonhy English;;nao;
Client697;5;18;16;8296;5;21;0;8460;Jonhy English;;nao;
Client701;4;16;58;6778;4;21;13;7033;Jonhy English;;nao;
Client705;5;18;58;8338;5;21;50;8510;Jonhy English;;nao;
Client709;4;17;20;6800;4;20;59;7019;Jonhy English;;nao;
Client711;6;17;52;9712;6;19;46;9826;Jonhy English;;nao;
Client714;5;19;8;8348;5;20;1;8401;Jonhy English;;nao;
Client716;4;17;24;6804;4;20;13;6973;Jonhy English;;nao;
Client721;0;18;5;1085;0;20;15;1215;Jonhy English;;nao;
Client722;4;16;31;6751;4;20;54;7014;Jonhy English;;nao;
Client724;6;17;33;9693;6;18;51;9771;Jonhy English;;nao;
Client736;5;17;44;8264;5;21;7;8467;Jonhy English;;nao;
Client738;4;17;40;6820;4;21;43;7063;Jonhy English;;nao;
Client739;5;15;52;8152;5;21;39;8499;Jonhy English;;nao;
Client742;0;18;27;1107;0;20;19;1219;Jonhy English;;nao;
Client743;6;21;3;9903;6;21;20;9920;Jonhy English;;nao;
Client745;5;18;57;8337;5;20;8;8408;Jonhy English;;nao;
Client749;4;18;2;6842;4;21;38;7058;Jonhy English;;nao;
Client750;5;17;49;8269;5;20;52;8452;Jonhy English;;nao;
Client751;3;17;25;5365;3;20;42;5562;Jonhy English;;nao;
Client752;6;16;26;9626;6;20;3;9843;Jonhy English;;nao;
Client753;4;16;24;6744;4;21;32;7052;Jonhy English;;nao;
Client754;4;17;27;6807;4;20;57;7017;Jonhy English;;nao;
Client757;5;16;26;8186;5;21;31;8491;Jonhy English;;nao;
Client758;6;17;18;9678;6;21;29;9929;Jonhy English;;nao;
Client759;4;16;43;6763;4;20;22;6982;Jonhy English;;nao;
Client760;6;17;57;9717;6;21;16;9916;Jonhy English;;nao;
Client762;5;18;18;8298;5;20;50;8450;Jonhy English;;nao;
Client765;4;15;50;6710;4;20;49;7009;Jonhy English;;nao;
Client766;6;17;21;9681;6;20;36;9876;Jonhy English;;nao;
Client768;5;16;31;8191;5;21;15;8475;Jonhy English;;nao;
Client769;5;17;13;8233;5;20;59;8459;Jonhy English;;nao;
Client770;5;17;0;8220;5;20;33;8433;Jonhy English;;nao;
Client777;4;18;9;6849;4;21;35;7055;Jonhy English;;nao;
Client778;6;17;52;9712;6;20;58;9898;Jonhy English;;nao;
Client779;5;17;27;8247;5;21;46;8506;Jonhy English;;nao;
Client780;6;16;3;9603;6;20;25;9865;Jonhy English;;nao;
Client782;2;17;20;3920;2;20;47;4127;Jonhy English;;nao;
Client784;4;16;47;6767;4;20;1;6961;Jonhy English;;nao;
Client787;5;19;30;8370;5;21;21;8481;Jonhy English;;nao;
Client788;5;16;22;8182;5;20;6;8406;Jonhy English;;nao;
Client791;6;17;46;9706;6;21;7;9907;Jonhy English;;nao;
Client792;5;16;35;8195;5;19;42;8382;Jonhy English;;nao;
Client793;5;16;20;8180;5;19;25;8365;Jonhy English;;nao;
Client794;5;18;21;8301;5;21;49;8509;Jonhy English;;nao;
Client803;5;17;4;8224;5;21;24;8484;Jonhy English;;nao;
Client804;4;18;49;6889;4;21;30;7050;Jonhy English;;nao;
Client805;6;16;44;9644;6;21;4;9904;Jonhy English;;nao;
Client807;5;16;24;8184;5;21;21;8481;Jonhy English;;nao;
Client812;5;16;56;8216;5;20;48;8448;Jonhy English;;nao;
Client813;6;15;23;9563;6;20;29;9869;Jonhy English;;nao;
Client814;5;17;20;8240;5;20;5;8405;Jonhy English;;nao;
Client828;3;17;5;5345;3;20;33;5553;Jonhy English;;nao;
Client831;6;17;13;9673;6;21;16;9916;Jonhy English;;nao;
Client841;4;16;53;6773;4;20;28;6988;Jonhy English;;nao;
Client840;3;16;56;5336;3;19;58;5518;Jonhy English;;nao;
Client842;4;17;48;6828;4;21;12;7032;Jonhy English;;nao;
Client824;5;15;38;8138;5;20;40;8440;Jonhy English;;nao;
Client819;5;16;49;8209;5;20;1;8401;Jonhy English;;nao;
Client826;6;17;47;9707;6;20;37;9877;Jonhy English;;nao;
Client850;3;16;49;5329;3;20;18;5538;Jonhy English;;nao;
Client851;5;16;13;8173;5;20;30;8430;Jonhy English;;nao;
Client852;5;15;3;8103;5;21;44;8504;Jonhy English;;nao;
Client855;4;17;54;6834;4;21;23;7043;Jonhy English;;nao;
Client856;6;17;21;9681;6;19;46;9826;Jonhy English;;nao;
Client862;4;15;39;6699;4;20;0;6960;Jonhy English;;nao;
Client864;4;17;5;6785;4;20;23;6983;Jonhy English;;nao;
Client869;1;16;8;2408;1;19;48;2628;Jonhy English;;nao;
Client868;5;15;37;8137;5;20;21;8421;Jonhy English;;nao;
Client866;5;17;2;8222;5;20;52;8452;Jonhy English;;nao;
Client873;1;17;31;2491;1;20;14;2654;Jonhy English;;nao;
Client877;6;16;58;9658;6;21;18;9918;Jonhy English;;nao;
Client878;3;17;27;5367;3;19;15;5475;Jonhy English;;nao;
Client880;5;16;41;8201;5;20;41;8441;Jonhy English;;nao;
Client879;4;21;17;7037;4;21;28;7048;Jonhy English;;nao;
Client881;5;16;45;8205;5;21;50;8510;Jonhy English;;nao;
Client885;5;16;42;8202;5;21;13;8473;Jonhy English;;nao;
Client888;4;16;43;6763;4;20;47;7007;Jonhy English;;nao;
Client892;4;15;34;6694;4;20;20;6980;Jonhy English;;nao;
Client891;5;18;13;8293;5;21;35;8495;Jonhy English;;nao;
Client893;1;16;1;2401;1;20;10;2650;Jonhy English;;nao;
Client894;4;16;47;6767;4;20;20;6980;Jonhy English;;nao;
Client896;6;16;53;9653;6;20;19;9859;Jonhy English;;nao;
Client898;4;17;32;6812;4;20;5;6965;Jonhy English;;nao;
Client302;6;18;59;9779;6;19;35;9815;Fim Da Inocencia;;nao;
Client303;4;17;25;6805;4;21;55;7075;Fim Da Inocencia;;nao;
Client306;4;17;5;6785;4;20;55;7015;Fim Da Inocencia;;nao;
Client313;4;16;5;6725;4;21;2;7022;Fim Da Inocencia;;nao;
Client314;4;16;41;6761;4;20;21;6981;Fim Da Inocencia;;nao;
Client319;6;18;30;9750;6;21;34;9934;Fim Da Inocencia;;nao;
Client322;4;16;28;6748;4;21;22;7042;Fim Da Inocencia;;nao;
Client326;4;16;23;6743;4;21;18;7038;Fim Da Inocencia;;nao;
Client331;1;19;49;2629;1;21;32;2732;Fim Da Inocencia;;nao;
Client333;6;16;40;9640;6;20;3;9843;Fim Da Inocencia;;nao;
Client336;4;17;30;6810;4;18;31;6871;Fim Da Inocencia;;nao;
Client345;6;20;53;9893;6;20;55;9895;Fim Da Inocencia;;nao;
Client361;4;16;49;6769;4;19;16;6916;Fim Da Inocencia;;nao;
Client362;6;18;7;9727;6;21;12;9912;Fim Da Inocencia;;nao;
Client365;4;18;49;6889;4;22;3;7083;Fim Da Inocencia;;nao;
Client368;0;19;9;1149;0;20;33;1233;Fim Da Inocencia;;nao;
Client371;4;15;36;6696;4;21;7;7027;Fim Da Inocencia;;nao;
Client372;6;17;10;9670;6;21;4;9904;Fim Da Inocencia;;nao;
Client373;4;17;33;6813;4;21;2;7022;Fim Da Inocencia;;nao;
Client388;6;16;7;9607;6;19;53;9833;Fim Da Inocencia;;nao;
Client389;5;18;8;8288;5;20;11;8411;Fim Da Inocencia;;nao;
Client393;4;18;10;6850;4;21;3;7023;Fim Da Inocencia;;nao;
Client396;6;17;31;9691;6;20;13;9853;Fim Da Inocencia;;nao;
Client397;0;17;45;1065;0;21;36;1296;Fim Da Inocencia;;nao;
Client398;4;17;31;6811;4;21;39;7059;Fim Da Inocencia;;nao;
Client405;6;16;31;9631;6;20;23;9863;Fim Da Inocencia;;nao;
Client407;5;18;29;8309;5;20;5;8405;Fim Da Inocencia;;nao;
Client411;4;17;20;6800;4;21;51;7071;Fim Da Inocencia;;nao;
Client413;4;16;55;6775;4;20;27;6987;Fim Da Inocencia;;nao;
Client417;4;16;2;6722;4;21;3;7023;Fim Da Inocencia;;nao;
Client421;4;16;48;6768;4;21;35;7055;Fim Da Inocencia;;nao;
Client422;4;17;32;6812;4;21;57;7077;Fim Da Inocencia;;nao;
Client424;6;17;4;9664;6;21;13;9913;Fim Da Inocencia;;nao;
Client438;4;17;50;6830;4;21;21;7041;Fim Da Inocencia;;nao;
Client423;4;18;29;6869;4;21;26;7046;Fim Da Inocencia;;nao;
Client443;4;18;7;6847;4;21;59;7079;Fim Da Inocencia;;nao;
Client447;6;16;32;9632;6;20;36;9876;Fim Da Inocencia;;nao;
Client446;5;18;39;8319;5;19;56;8396;Fim Da Inocencia;;nao;
Client453;2;20;30;4110;2;20;32;4112;Fim Da Inocencia;;nao;
Client461;4;16;8;6728;4;20;14;6974;Fim Da Inocencia;;nao;
Client467;6;18;18;9738;6;20;30;9870;Fim Da Inocencia;;nao;
Client469;6;17;11;9671;6;21;22;9922;Fim Da Inocencia;;nao;
Client470;6;16;22;9622;6;18;7;9727;Fim Da Inocencia;;nao;
Client486;6;16;28;9628;6;19;26;9806;Fim Da Inocencia;;nao;
Client477;4;17;43;6823;4;22;1;7081;Fim Da Inocencia;;nao;
Client490;4;17;20;6800;4;21;3;7023;Fim Da Inocencia;;nao;
Client492;4;16;28;6748;4;20;45;7005;Fim Da Inocencia;;nao;
Client496;1;19;34;2614;1;22;12;2772;Fim Da Inocencia;;nao;
Client497;4;17;45;6825;4;20;37;6997;Fim Da Inocencia;;nao;
